scenario_id,context_key,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19
12,tit_for_tat,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
13,cost_10,Yes,Yes,Yes,No,Cannot,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No
13,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,deter_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
13,deter_others_impossible,No,No,No,No,<,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
13,deter_others_possible,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
13,deter_possible,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No
13,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,interaction_continuous,No,No,No,No,No,No,No,No,No,No,No,No,No,<,No,No,No,No,No,No
13,interaction_not_continuous,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,legal_implications_none,No,No,No,Yes,No,No,No,Cannot,Cannot,No,No,No,Cannot,Yes,Cannot,Yes,Cannot,No,Cannot,Cannot
13,no_context,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,offense_will_not_recur,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Cannot,No,No,No
13,offense_will_recur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,offense_will_recur_despite_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,others_ambivalent,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,others_want_punishment,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
13,others_will_not_punish,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,others_will_punish,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No
13,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,reputation_improve,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No
13,reputation_same,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,<,No,<,No,No
13,retaliation_expected,No,Cannot,Cannot,No,Yes,Cannot,No,No,No,No,No,No,No,No,No,Cannot,No,No,Cannot,No
13,retaliation_not_expected,No,No,No,No,No,Cannot,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No
13,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,target_has_low_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13,target_no_supporters,No,<,No,<,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
13,tit_for_tat,No,No,No,No,Cannot,No,No,No,No,Cannot,No,No,No,No,Yes,No,Cannot,No,Cannot,<
14,cost_10,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
14,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,deter_impossible,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
14,deter_others_impossible,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
14,deter_others_possible,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Cannot,Cannot,Yes,Yes,No,No,Yes,No,No,No
14,deter_possible,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Cannot
14,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,interaction_continuous,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes
14,interaction_not_continuous,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,legal_implications_none,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,No,Cannot,Yes,Cannot
14,no_context,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,offense_will_not_recur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,offense_will_recur,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Cannot,No,Yes,No,No,Yes,No
14,offense_will_recur_despite_punishment,No,No,No,No,No,No,Cannot,No,No,No,No,Yes,No,No,No,No,No,No,No,Cannot
14,others_ambivalent,No,No,Cannot,Cannot,Yes,No,No,No,No,No,Cannot,Cannot,No,No,No,No,No,Cannot,Cannot,No
14,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,others_want_punishment,No,No,No,No,<,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No
14,others_will_not_punish,No,Cannot,No,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,No,Cannot,Cannot,No,No,No,Cannot,Cannot,Cannot,No
14,others_will_punish,No,No,Yes,No,No,No,Yes,No,No,Cannot,Yes,No,No,No,No,No,No,No,No,No
14,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,reputation_improve,No,Yes,Cannot,Cannot,No,Cannot,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Cannot
14,reputation_same,Yes,Yes,Cannot,Cannot,Cannot,Cannot,Yes,Yes,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Yes,Yes
14,retaliation_expected,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,retaliation_not_expected,No,Cannot,No,Yes,No,Cannot,No,No,No,No,No,No,No,No,No,No,Cannot,Cannot,Cannot,No
14,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,target_has_low_status,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
14,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14,target_no_supporters,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Cannot,Yes,Yes,No,Yes,Yes,Yes,Yes
14,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,cost_10,No,No,Yes,Yes,Yes,No,No,<,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No
15,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,deter_impossible,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,deter_others_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
15,deter_others_possible,Yes,No,Yes,Yes,Cannot,Yes,No,Cannot,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No
15,deter_possible,Cannot,(answer,Yes,Cannot,No,Cannot,No,No,No,No,No,No,Cannot,No,No,No,Cannot,No,Cannot,Cannot
15,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,interaction_continuous,Cannot,Yes,Yes,Yes,Yes,Yes,Cannot,No,No,Cannot,No,Yes,Yes,Yes,Yes,Yes,No,<,No,Yes
15,interaction_not_continuous,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,<,No,<,No,No
15,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,legal_implications_none,Cannot,Cannot,Cannot,Cannot,No,No,Yes,No,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,No,Cannot,No,No,No,No
15,no_context,No,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,No,Cannot,No,No,Cannot,Cannot,Yes
15,offense_will_not_recur,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,Yes,Cannot,Yes,No,Cannot,Yes,Cannot,Yes,No,Cannot,Cannot
15,offense_will_recur,No,No,No,No,<,No,No,Yes,Cannot,No,Cannot,No,No,No,No,No,Yes,No,Yes,No
15,offense_will_recur_despite_punishment,No,<,Cannot,<,No,Yes,<,No,Cannot,<,No,<,No,No,No,Cannot,<,No,No,No
15,others_ambivalent,No,Yes,No,No,Cannot,No,No,Yes,Yes,Cannot,Yes,Cannot,No,Cannot,Cannot,Yes,Yes,No,<,No
15,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,<,No,No,No,No,<,<,No,Yes,No,No
15,others_want_punishment,No,No,No,Cannot,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No
15,others_will_not_punish,No,<,Yes,Yes,No,Cannot,No,No,Yes,Cannot,Cannot,No,No,No,No,No,No,No,No,Yes
15,others_will_punish,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No
15,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,reputation_improve,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot
15,reputation_same,Yes,No,Yes,No,Cannot,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No
15,retaliation_expected,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Cannot,No,No,Yes,No,No,No,No
15,retaliation_not_expected,Cannot,<,No,No,Cannot,Cannot,Cannot,No,Cannot,Yes,Cannot,No,<,Cannot,No,No,Cannot,No,<,No
15,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,target_has_low_status,No,No,No,No,<,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
15,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15,target_no_supporters,No,Yes,No,Yes,No,Cannot,No,Yes,Yes,Cannot,Yes,Yes,No,<,No,Cannot,Yes,Yes,Cannot,Yes
15,tit_for_tat,<,No,No,No,No,No,No,Cannot,No,No,Cannot,No,No,Cannot,No,No,<,No,<,No
16,cost_10,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
16,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,deter_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,deter_others_impossible,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No
16,deter_others_possible,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,deter_possible,No,No,No,No,No,No,No,<,No,No,Yes,No,No,No,No,No,No,No,No,No
16,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,interaction_continuous,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
16,interaction_not_continuous,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
16,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,legal_implications_none,Yes,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,Cannot,No,Cannot,No,<,No
16,no_context,No,<,Cannot,No,No,No,No,<,No,No,No,Yes,No,No,No,No,Yes,No,No,No
16,offense_will_not_recur,No,No,No,No,No,No,<,No,No,No,No,No,No,No,No,No,No,No,No,No
16,offense_will_recur,No,<,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,offense_will_recur_despite_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,others_ambivalent,No,No,No,No,No,No,No,No,No,<,No,No,No,No,No,No,No,No,No,No
16,others_do_not_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,others_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No
16,others_will_not_punish,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
16,others_will_punish,Yes,No,Yes,No,Yes,Yes,No,Yes,Cannot,No,No,No,No,Yes,Yes,Yes,Yes,Cannot,No,Cannot
16,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,reputation_improve,No,Cannot,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,<,Yes,Yes,No,Yes,No,No
16,reputation_same,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,retaliation_expected,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,retaliation_not_expected,No,Cannot,Cannot,No,No,Cannot,Cannot,No,No,Cannot,No,Cannot,Cannot,No,No,Cannot,No,No,No,Cannot
16,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,target_has_low_status,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
16,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16,target_no_supporters,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Cannot,Cannot,Yes,No,No,No,Yes
16,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,cost_10,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
17,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,deter_impossible,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,No,Cannot,No,No,No,Cannot
17,deter_others_impossible,No,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,deter_others_possible,No,No,No,Cannot,Cannot,No,No,No,No,No,No,No,Cannot,No,No,Cannot,Cannot,No,No,No
17,deter_possible,No,No,No,No,No,No,No,No,<,No,No,No,No,No,No,No,No,No,No,No
17,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,interaction_continuous,Yes,Yes,Cannot,Cannot,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes
17,interaction_not_continuous,No,No,No,No,No,No,Cannot,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No
17,legal_implications,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,legal_implications_none,No,No,No,No,Cannot,Cannot,Cannot,Cannot,No,No,No,No,No,No,No,Cannot,Cannot,Cannot,No,No
17,no_context,Cannot,Cannot,Cannot,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,No,No,No,No
17,offense_will_not_recur,Cannot,No,No,No,Cannot,Cannot,No,No,Cannot,No,No,No,Cannot,Cannot,No,No,No,No,No,No
17,offense_will_recur,Cannot,No,No,No,No,No,No,No,Cannot,No,Cannot,No,Cannot,No,No,No,No,Cannot,No,Cannot
17,offense_will_recur_despite_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,others_ambivalent,No,No,No,No,No,No,Cannot,Cannot,No,No,No,Cannot,No,No,Cannot,No,Cannot,No,No,Cannot
17,others_do_not_want_punishment,No,No,No,<,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,others_want_punishment,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,others_will_not_punish,<,No,No,No,<,Cannot,No,No,Cannot,No,<,Cannot,No,No,No,No,Cannot,Cannot,Cannot,Cannot
17,others_will_punish,No,No,No,No,No,Cannot,Cannot,No,No,No,No,Yes,No,No,No,No,No,No,No,Cannot
17,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Cannot,No,Cannot,Yes,Cannot,Cannot,Yes,Yes,Yes,Yes,Yes
17,reputation_same,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,Yes,No,No,No,No,No
17,retaliation_expected,Cannot,Cannot,No,No,No,Cannot,Cannot,Cannot,No,No,No,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,No,No
17,retaliation_not_expected,Cannot,Cannot,No,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,<,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
17,target_has_high_status,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,target_has_low_status,Cannot,Cannot,No,Cannot,Cannot,No,Cannot,No,Cannot,Cannot,No,Cannot,Cannot,No,Yes,No,Cannot,Cannot,Cannot,No
17,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17,target_no_supporters,No,Cannot,Cannot,Cannot,Cannot,No,Cannot,No,Cannot,Cannot,No,No,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,Cannot
17,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18,cost_10,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
18,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18,deter_impossible,No,Yes,No,No,No,No,Cannot,No,No,No,No,No,No,No,No,Cannot,No,No,No,Cannot
18,deter_others_impossible,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18,deter_others_possible,Yes,Cannot,Yes,Yes,Cannot,Yes,Cannot,Yes,Cannot,Yes,Cannot,Yes,No,Cannot,No,Cannot,Yes,Yes,Yes,Yes
18,deter_possible,Yes,No,Cannot,No,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Yes,Cannot,No,Cannot,Yes,Cannot,No,Yes
18,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Cannot,No,No,No,No
18,interaction_continuous,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
18,interaction_not_continuous,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes
18,legal_implications,No,No,No,No,No,No,No,No,Cannot,No,No,No,No,No,Cannot,Cannot,No,No,No,No
18,legal_implications_none,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
18,no_context,Yes,Cannot,Cannot,Yes,Yes,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot
18,offense_will_not_recur,No,Cannot,Yes,Cannot,Yes,Cannot,No,No,No,Cannot,Cannot,Cannot,Yes,No,Cannot,Cannot,Cannot,No,Cannot,No
18,offense_will_recur,Cannot,Cannot,No,Cannot,Cannot,Cannot,No,No,No,No,Cannot,Cannot,No,No,Yes,Cannot,No,Cannot,Cannot,Cannot
18,offense_will_recur_despite_punishment,No,No,No,No,Cannot,No,Yes,Yes,No,No,No,No,Cannot,No,No,No,No,No,No,No
18,others_ambivalent,No,Cannot,Answer,Yes,No,Cannot,No,Cannot,Cannot,No,No,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot
18,others_do_not_want_punishment,Cannot,Cannot,Cannot,Cannot,Yes,No,Cannot,Cannot,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Cannot,No,Cannot
18,others_want_punishment,Cannot,No,Yes,Cannot,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No
18,others_will_not_punish,Cannot,No,Cannot,Cannot,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Cannot,Cannot,Yes
18,others_will_punish,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
18,reputation_decrease,No,No,No,No,<,No,No,No,No,Cannot,No,No,Cannot,Yes,No,No,No,No,No,No
18,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
18,reputation_same,Yes,Yes,Cannot,Yes,Yes,Cannot,Cannot,Yes,Yes,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
18,retaliation_expected,No,No,Cannot,Yes,No,No,Cannot,Cannot,Cannot,Cannot,Cannot,No,No,No,Cannot,Cannot,Cannot,Cannot,Cannot,Yes
18,retaliation_not_expected,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
18,target_has_high_status,Cannot,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
18,target_has_low_status,No,No,No,No,No,Yes,Cannot,No,No,No,No,No,No,Yes,No,No,No,No,No,Cannot
18,target_has_supporters,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18,target_no_supporters,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,Cannot,Cannot,Cannot,Yes,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot
18,tit_for_tat,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Cannot,No,No
19,cost_10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
19,cost_10000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19,deter_impossible,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
19,deter_others_impossible,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
19,deter_others_possible,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,deter_possible,Cannot,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,grim_trigger,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes
19,interaction_continuous,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,interaction_not_continuous,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
19,legal_implications,No,No,Cannot,Cannot,Cannot,Cannot,Cannot,Cannot,No,No,Cannot,<,Cannot,Cannot,No,No,Cannot,No,No,Cannot
19,legal_implications_none,Yes,Cannot,Yes,Yes,No,Cannot,No,Cannot,No,Yes,No,Yes,Yes,No,Cannot,Cannot,Yes,Yes,No,Cannot
19,no_context,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,offense_will_not_recur,Yes,Cannot,<,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cannot
19,offense_will_recur,Yes,No,Yes,No,Yes,Cannot,Cannot,No,No,No,Yes,No,Yes,Cannot,No,No,Yes,Yes,Yes,No
19,offense_will_recur_despite_punishment,Yes,Yes,Cannot,Cannot,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No
19,others_ambivalent,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Yes,Cannot,Yes
19,others_do_not_want_punishment,Yes,Yes,<,Yes,Yes,Yes,Yes,Yes,Yes,No,<,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,others_want_punishment,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,others_will_not_punish,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cannot,Cannot,Yes,Yes,Yes
19,others_will_punish,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,reputation_decrease,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19,reputation_improve,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,reputation_same,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,retaliation_expected,Cannot,Yes,Cannot,Cannot,Yes,Yes,No,No,Cannot,Yes,Yes,Cannot,Yes,Yes,Yes,Yes,Cannot,Yes,No,Yes
19,retaliation_not_expected,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,target_has_high_status,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
19,target_has_low_status,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
19,target_has_supporters,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
19,target_no_supporters,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
